timestamp,Actual Load,RF_prediction,XGB_prediction
2021-01-15 09:00:00+00:00,10281.0,10239.594,10280.386
2021-01-15 10:00:00+00:00,10219.0,10199.4,10218.821
2021-01-15 11:00:00+00:00,10186.0,10167.298,10185.931
2021-01-15 12:00:00+00:00,10065.0,10085.752,10065.03
2021-01-15 13:00:00+00:00,9948.0,10005.796,9948.003
2021-01-15 14:00:00+00:00,10022.0,9956.352166666667,10020.504
2021-01-15 15:00:00+00:00,9973.0,9910.556333333334,9972.856
2021-01-15 16:00:00+00:00,9941.0,9861.29962745098,9940.919
2021-01-15 17:00:00+00:00,9643.0,9615.565358333333,9642.942
2021-01-15 18:00:00+00:00,9583.0,9521.627739285716,9582.601
2021-01-15 19:00:00+00:00,9189.0,9007.553207747587,9189.029
2021-01-15 20:00:00+00:00,8768.0,8680.452848408115,8767.964
2021-01-15 21:00:00+00:00,8303.0,8199.72633652855,8302.798
2021-01-15 22:00:00+00:00,7858.0,7881.56425,7858.066
2021-01-15 23:00:00+00:00,7347.0,7422.672143328099,7346.9985
2021-01-16 00:00:00+00:00,7242.0,7212.8169785348,7242.0596
2021-01-16 01:00:00+00:00,7305.0,7308.456792966513,7305.0645
2021-01-16 02:00:00+00:00,7437.0,7362.8942975924965,7436.298
2021-01-16 03:00:00+00:00,7515.0,7476.824642690533,7514.8525
2021-01-16 04:00:00+00:00,7604.0,7612.262843358396,7604.071
2021-01-16 05:00:00+00:00,7861.0,7879.113515151515,7860.606
2021-01-16 06:00:00+00:00,8209.0,8091.917138987679,8208.841
2021-01-16 07:00:00+00:00,8461.0,8344.522087047899,8457.574
2021-01-16 08:00:00+00:00,8866.0,8916.198322833598,8865.793
2021-01-16 09:00:00+00:00,9144.0,9085.267004407468,9143.954
2021-01-16 10:00:00+00:00,9252.0,9299.41028433248,9251.951
2021-01-16 11:00:00+00:00,9057.0,9034.311373423112,9056.964
2021-01-16 12:00:00+00:00,9012.0,8982.726956310167,9011.896
2021-01-16 13:00:00+00:00,8972.0,8953.407850605825,8971.944
2021-01-16 14:00:00+00:00,8880.0,8884.228782395898,8879.956
2021-01-16 15:00:00+00:00,8881.0,8873.71870990491,8880.69
2021-01-16 16:00:00+00:00,8988.0,8950.737496226784,8987.9375
2021-01-16 17:00:00+00:00,8938.0,8968.300757204353,8937.766
2021-01-16 18:00:00+00:00,8708.0,8789.886176237134,8707.964
2021-01-16 19:00:00+00:00,8546.0,8652.797667525567,8545.928
2021-01-16 20:00:00+00:00,8161.0,8287.433702775656,8161.0283
2021-01-16 21:00:00+00:00,7909.0,8066.984476190476,7909.039
2021-01-16 22:00:00+00:00,7635.0,7807.198662922706,7634.917
2021-01-16 23:00:00+00:00,7169.0,7465.135566666667,7169.012
2021-01-17 00:00:00+00:00,7098.0,7147.245133863505,7097.8423
2021-01-17 01:00:00+00:00,7252.0,7226.07694238513,7251.901
2021-01-17 02:00:00+00:00,7232.0,7215.429449862155,7232.002
2021-01-17 03:00:00+00:00,7245.0,7244.84922592282,7245.042
2021-01-17 04:00:00+00:00,7320.0,7315.270776190476,7320.0244
2021-01-17 05:00:00+00:00,7478.0,7403.438128151261,7477.744
2021-01-17 06:00:00+00:00,7766.0,7746.04511081141,7765.932
2021-01-17 07:00:00+00:00,8055.0,7973.40891060606,8054.941
2021-01-17 08:00:00+00:00,8561.0,8604.08,8561.028
2021-01-17 09:00:00+00:00,8919.0,8834.05,8918.565
2021-01-17 10:00:00+00:00,9009.0,8934.796,9008.947
2021-01-17 11:00:00+00:00,8797.0,8795.386,8796.739
